package,module,phase,time
time-1.14,Data.Time.Clock.Internal.CTimespec,Common sub-expression,0.013
time-1.14,Data.Time.Clock.Internal.CTimespec,Constructed Product Result analysis,0.192
time-1.14,Data.Time.Clock.Internal.CTimespec,CorePrep,0.583
time-1.14,Data.Time.Clock.Internal.CTimespec,CoreTidy,1.431
time-1.14,Data.Time.Clock.Internal.CTimespec,CoreToStg,1.779
time-1.14,Data.Time.Clock.Internal.CTimespec,Demand analysis,1.115
time-1.14,Data.Time.Clock.Internal.CTimespec,Desugar,0.432
time-1.14,Data.Time.Clock.Internal.CTimespec,Exitification transformation,0.023
time-1.14,Data.Time.Clock.Internal.CTimespec,Float inwards,0.028999999999999998
time-1.14,Data.Time.Clock.Internal.CTimespec,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",1.698
time-1.14,Data.Time.Clock.Internal.CTimespec,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",1.111
time-1.14,Data.Time.Clock.Internal.CTimespec,Parser,1.051
time-1.14,Data.Time.Clock.Internal.CTimespec,Renamer/typechecker,21.295
time-1.14,Data.Time.Clock.Internal.CTimespec,Simplifier,36.044
time-1.14,Data.Time.Clock.Internal.CTimespec,Specialise,0.182
time-1.14,Data.Time.Clock.Internal.CTimespec,Worker Wrapper binds,0.186
time-1.14,Data.Time.Clock.Internal.CTimeval,Called arity analysis,0.017
time-1.14,Data.Time.Clock.Internal.CTimeval,CodeGen,17.326999999999998
time-1.14,Data.Time.Clock.Internal.CTimeval,Common sub-expression,0.012
time-1.14,Data.Time.Clock.Internal.CTimeval,Constructed Product Result analysis,0.108
time-1.14,Data.Time.Clock.Internal.CTimeval,CorePrep,0.344
time-1.14,Data.Time.Clock.Internal.CTimeval,CoreTidy,0.467
time-1.14,Data.Time.Clock.Internal.CTimeval,CoreToStg,1.17
time-1.14,Data.Time.Clock.Internal.CTimeval,Demand analysis,0.763
time-1.14,Data.Time.Clock.Internal.CTimeval,Desugar,0.273
time-1.14,Data.Time.Clock.Internal.CTimeval,Exitification transformation,0.013
time-1.14,Data.Time.Clock.Internal.CTimeval,Float inwards,0.022
time-1.14,Data.Time.Clock.Internal.CTimeval,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.579
time-1.14,Data.Time.Clock.Internal.CTimeval,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.634
time-1.14,Data.Time.Clock.Internal.CTimeval,Parser,1.166
time-1.14,Data.Time.Clock.Internal.CTimeval,Renamer/typechecker,3.744
time-1.14,Data.Time.Clock.Internal.CTimeval,Simplifier,19.028
time-1.14,Data.Time.Clock.Internal.CTimeval,Specialise,0.333
time-1.14,Data.Time.Clock.Internal.CTimeval,Worker Wrapper binds,0.096
time-1.14,Data.Time.Clock.Internal.DiffTime,Called arity analysis,0.016
